明治44年5月30日左記學校組合ノ設立ヲ認可ス : 朝鮮總督府告示第161號/19110601/GB_19110601_AA0225_G0001/CNTS-00083073375
正誤 : 官通牒第179號/19110615/GB_19110615_AA0237_G0012/CNTS-00083073595
道立淸州農林學校ヲ忠淸北道淸州郡邑內院里ニ設置ノ件本月14日認可セリ : 朝鮮總督府告示第173號/19110616/GB_19110616_AA0238_G0001/CNTS-00083073596
明治44年6月15日左記公立普通學校設置ノ件認可セリ : 朝鮮總督府告示第174號/19110616/GB_19110616_AA0238_G0002/CNTS-00083073597
間島地方ヨリ朝鮮ニ向ケ輸出セラルル砂金無稅取扱方ノ件 : 官通牒第180號/19110616/GB_19110616_AA0238_G0003/CNTS-00083073598
學校宿直ニ關スル件 : 官通牒第181號/19110616/GB_19110616_AA0238_G0004/CNTS-00083073599
法規集購入方ノ件 : 官通牒第182號/19110616/GB_19110616_AA0238_G0005/CNTS-00083073600
正誤 : 官通牒第182號/19110616/GB_19110616_AA0238_G0006/CNTS-00083073601
明治44年6月10日 : 官通牒第182號/19110616/GB_19110616_AA0238_G0007/CNTS-00083073602
明治44年6月8日 : 官通牒第182號/19110616/GB_19110616_AA0238_G0008/CNTS-00083073603
明治44年6月10日 : 官通牒第182號/19110616/GB_19110616_AA0238_G0009/CNTS-00083073602
明治44年6月14日 : 官通牒第182號/19110616/GB_19110616_AA0238_G0010/CNTS-00083073605
明治44年6月15日 : 官通牒第182號/19110616/GB_19110616_AA0238_G0011/CNTS-00083073606
國有地小作人組合役員就職 : 官通牒第182號/19110616/GB_19110616_AA0238_G0012/CNTS-00048264519
辯護士名簿登錄 : 官通牒第182號/19110616/GB_19110616_AA0238_G0013/CNTS-00048091910
布敎認可 : 官通牒第182號/19110616/GB_19110616_AA0238_G0014/CNTS-00048129441
釜山手形交換組合週報 : 官通牒第182號/19110616/GB_19110616_AA0238_G0015/CNTS-00048493766
鑛業許可 : 官通牒第182號/19110616/GB_19110616_AA0238_G0016/CNTS-00083073611
鴨綠江水路嚮導 : 官通牒第182號/19110616/GB_19110616_AA0238_G0017/CNTS-00048239315
京城地方天氣豫報 : 官通牒第182號/19110616/GB_19110616_AA0238_G0018/CNTS-00083073613
暴風警報 : 官通牒第182號/19110616/GB_19110616_AA0238_G0019/CNTS-00083073614
號外 : 官通牒第182號/19110616/GB_19110616_AA0238_G0020/CNTS-00083073615
明治44年6月5日附ヲ以テ咸鏡北道鏡城郡鏡城邑內公立鏡城普通學校ニ公立鏡城實業補習學校ノ附設ヲ認可セリ : 朝鮮總督府告示第175號/19110617/GB_19110617_AA0239_G0001/CNTS-00083073616
郵便局所ニ於テ外國爲替金ノ換算ニ適用スヘキ外國貨幣換算割合左ノ如シ : 遞信省告示第614號/19110617/GB_19110617_AA0239_G0002/CNTS-00083073617
明治44年5月23日朝鮮總督府忠淸南道警務部令第3號理髮營業取締規則中左ノ通改正ス : 朝鮮總督府忠淸南道警務部令第5號/19110617/GB_19110617_AA0239_G0003/CNTS-00083073618
正誤 : 朝鮮總督府忠淸南道警務部令第5號/19110617/GB_19110617_AA0239_G0004/CNTS-00083073619
明治43年8月28日 : 朝鮮總督府忠淸南道警務部令第5號/19110617/GB_19110617_AA0239_G0005/CNTS-00083073620
明治44年6月15日 : 朝鮮總督府忠淸南道警務部令第5號/19110617/GB_19110617_AA0239_G0006/CNTS-00083073621
明治44年6月16日 : 朝鮮總督府忠淸南道警務部令第5號/19110617/GB_19110617_AA0239_G0007/CNTS-00083073622
官吏改姓 : 朝鮮總督府忠淸南道警務部令第5號/19110617/GB_19110617_AA0239_G0008/CNTS-00048185142
鎭南浦貿易狀况 : 朝鮮總督府忠淸南道警務部令第5號/19110617/GB_19110617_AA0239_G0009/CNTS-00083073624
鐵道運輸收入槪算旬報 : 朝鮮總督府忠淸南道警務部令第5號/19110617/GB_19110617_AA0239_G0010/CNTS-00083073625
直轄改修道路工事成績表 : 朝鮮總督府忠淸南道警務部令第5號/19110617/GB_19110617_AA0239_G0011/CNTS-00048253599
京城地方天氣豫報 : 朝鮮總督府忠淸南道警務部令第5號/19110617/GB_19110617_AA0239_G0012/CNTS-00083073627
解警戒 : 朝鮮總督府忠淸南道警務部令第5號/19110617/GB_19110617_AA0239_G0013/CNTS-00083073628
明治44年6月25日ヨリ左記郵便局ヲ移轉ス : 朝鮮總督府告示第176號/19110619/GB_19110619_AA0240_G0001/CNTS-00083073629
明治44年6月24日限リ左記郵便局及郵便局分室ヲ廢止ス釜山本町郵便局ニ於テ取扱ヒタル事務ハ下記郵便局之ヲ承繼ス : 朝鮮總督府告示第177號/19110619/GB_19110619_AA0240_G0002/CNTS-00083073630
明治44年6月25日ヨリ左記郵便所ヲ設置シ電信事務及電話通話事務ヲモ取扱ハシム但シ郵便物集配事務,電報配達事務及通話料前納證書發行交付事務ハ之ヲ取扱ハス : 朝鮮總督府告示第178號/19110619/GB_19110619_AA0240_G0003/CNTS-00083073631
收入官吏扱ノ歲入金所屬年度ノ件 : 官通牒第183號/19110619/GB_19110619_AA0240_G0004/CNTS-00083073632
明治44年度京畿道地方費歲入歲出豫算左ノ通更定ス : 朝鮮總督府京畿道告示第18號/19110619/GB_19110619_AA0240_G0005/CNTS-00083073633
明治43年9月統監府令第59號ニ依リ本年分ヨリ改定實施セラルヘキ驛屯土小作料ノ本道管內ニ係ルモノノ百坪當金額左ノ如ク慶尙北道告示第8號ニ追加ス : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0006/CNTS-00083073634
正誤 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0007/CNTS-00083073649
明治44年6月13日 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0008/CNTS-00083073637
明治44年6月13日 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0009/CNTS-00083073637
明治44年6月8日 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0010/CNTS-00083073638
明治44年6月9日 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0011/CNTS-00083073639
明治44年6月10日 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0012/CNTS-00083073640
明治44年6月13日 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0013/CNTS-00083073637
明治44年6月15日 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0014/CNTS-00083073642
明治44年6月16日 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0015/CNTS-00083073643
明治44年6月17日 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0016/CNTS-00083073644
官吏死去 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0017/CNTS-00048235424
假出獄 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0018/CNTS-00048570981
印度産阿片淸國輸入 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0019/CNTS-00048234575
微動報告 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0020/CNTS-00048538171
正誤 : 朝鮮總督府慶尙北道告示第16號/19110619/GB_19110619_AA0240_G0021/CNTS-00083073649
明治44年6月1日左記公立普通學校ノ設置ヲ認可セリ : 朝鮮總督府告示第179號/19110620/GB_19110620_AA0241_G0001/CNTS-00083073650
明治42年7月遞信省告示第622號外國電報ノ取扱ニ關スル制限中左ノ通改正ス : 遞信省告示第617號/19110620/GB_19110620_AA0241_G0002/CNTS-00083073651
明治42年7月遞信省告示第632號羅馬締結小包郵便物交換條約ニ依ル外國宛小包郵便物ノ取戾若ハ名宛變更又ハ代金引換ノ取消若ハ其ノ金額ノ低減ヲ許ス國及該請求書ヲ宛ツヘキ外國官署中智利ノ項官署名ノ欄「中央郵政廳 Direction Générale des Postes à Santiago」ヲ「交換局」ニ改ム : 遞信省告示第618號/19110620/GB_19110620_AA0241_G0003/CNTS-00083073652
右本日溫陽學校組合管理者ニ任命シタリ : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0004/CNTS-00083073653
正誤 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0005/CNTS-00083073654
明治44年6月14日 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0006/CNTS-00083073656
明治44年6月14日 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0007/CNTS-00083073656
明治44年6月12日 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0008/CNTS-00083073657
明治44年6月16日 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0009/CNTS-00083073658
明治44年6月17日 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0010/CNTS-00083073659
明治44年6月19日 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0011/CNTS-00083073660
官吏死去 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0012/CNTS-00048608042
軌道敷設許可 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0013/CNTS-00048541397
軌道敷設變更許可 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0014/CNTS-00048531817
貿易上半月報 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0015/CNTS-00048085801
各地氣象 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0016/CNTS-00048337570
京城地方天氣豫報 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0017/CNTS-00083073666
暴風警報 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0018/CNTS-00083073667
解警戒 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0019/CNTS-00083073668
正誤 : 朝鮮總督府忠淸南道告示第12號/19110620/GB_19110620_AA0241_G0020/CNTS-00083073654
明治44年4月1日左記公立普通學校設置ノ件認可セリ : 朝鮮總督府告示第180號/19110621/GB_19110621_AA0242_G0001/CNTS-00083073670
國有地小作認許證ノ作成及交付ニ關スル件 : 官通牒第184號/19110621/GB_19110621_AA0242_G0002/CNTS-00083073671
結數連名簿調査完了報告書式等ノ件 : 官通牒第185號/19110621/GB_19110621_AA0242_G0003/CNTS-00083073672
豫算繰越ニ關スル契約方ノ件 : 官通牒第186號/19110621/GB_19110621_AA0242_G0004/CNTS-00083073673
右新聞紙ハ治安ヲ妨害スルモノト認ムルニ付光武11年法律第5號新聞紙法第34條ニ依リ發賣頒布ヲ禁止シ之ヲ押收ス : 朝鮮總督府警務總監部告示第46號/19110621/GB_19110621_AA0242_G0005/CNTS-00083073674
理髮營業取締規則左ノ通定ム : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0006/CNTS-00083073675
正誤 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0007/CNTS-00083073676
明治44年6月8日 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0008/CNTS-00083073677
明治44年6月10日 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0009/CNTS-00083073678
明治44年6月14日 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0010/CNTS-00083073679
明治44年6月16日 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0011/CNTS-00083073680
明治44年6月17日 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0012/CNTS-00083073681
明治44年6月19日 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0013/CNTS-00083073682
明治44年6月20日 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0014/CNTS-00083073683
官吏改姓 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0015/CNTS-00048102510
官吏改名 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0016/CNTS-00048204180
官吏轉任 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0017/CNTS-00048103470
鑛業許可 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0018/CNTS-00083073687
採取許可 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0019/CNTS-00083073688
各地氣象 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0020/CNTS-00048090731
京城地方天氣豫報 : 朝鮮總督府平安南道警務部令第4號/19110621/GB_19110621_AA0242_G0021/CNTS-00083073690
明治44年6月21日左記公立普通學校設置ヲ認可セリ : 朝鮮總督府告示第181號/19110622/GB_19110622_AA0243_G0001/CNTS-00083073691
明治42年6月遞信省告示第607號外國電報料金表第1表America(亞米利加地方)中左ノ通改正ス : 遞信省告示第624號/19110622/GB_19110622_AA0243_G0002/CNTS-00083073692
土地家屋借入ニ關スル件 : 官通牒第187號/19110622/GB_19110622_AA0243_G0003/CNTS-00083073693
道府郡參事退職報告ノ件 : 官通牒第188號/19110622/GB_19110622_AA0243_G0004/CNTS-00083073694
地方費支辨旅費規定左ノ通定ム : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0005/CNTS-00083073695
明治44年6月9日 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0006/CNTS-00083073696
明治44年6月14日 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0007/CNTS-00083073697
明治44年6月15日 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0008/CNTS-00083073698
明治44年6月16日 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0009/CNTS-00083073699
明治44年6月17日 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0010/CNTS-00083073700
明治44年6月20日 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0011/CNTS-00083073701
明治44年6月21日 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0012/CNTS-00083073702
京城輸入重要品商况 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0013/CNTS-00083073703
仁川港貿易狀況 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0014/CNTS-00048305327
鑛業許可 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0015/CNTS-00083073705
採取許可 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0016/CNTS-00083073706
郵便爲替貯金槪況 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0017/CNTS-00083073707
微動報告 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0018/CNTS-00048510191
各地氣象 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0019/CNTS-00048305910
京城地方天氣豫報 : 朝鮮總督府咸鏡南道訓令第37號/19110622/GB_19110622_AA0243_G0020/CNTS-00083073710
右ハ在外指定學校職員退隱料及遺族扶助料法第1條ニ依リ指定ス : 朝鮮總督府告示第182號/19110623/GB_19110623_AA0244_G0001/CNTS-00083073711
明治44年6月8日左記學校組合ノ設立ヲ認可セリ : 朝鮮總督府告示第183號/19110623/GB_19110623_AA0244_G0002/CNTS-00083073712
明治44年6月22日附左記公立普通學校設置ヲ認可セリ : 朝鮮總督府告示第184號/19110623/GB_19110623_AA0244_G0003/CNTS-00083073713
雜稅內譯額調ノ件 : 官通牒第189號/19110623/GB_19110623_AA0244_G0004/CNTS-00083073714
正誤 : 官通牒第189號/19110623/GB_19110623_AA0244_G0005/CNTS-00083073715
明治44年6月10日 : 官通牒第189號/19110623/GB_19110623_AA0244_G0006/CNTS-00083073716
明治44年6月19日 : 官通牒第189號/19110623/GB_19110623_AA0244_G0007/CNTS-00083073717
明治44年6月20日 : 官通牒第189號/19110623/GB_19110623_AA0244_G0008/CNTS-00083073718
明治44年6月21日 : 官通牒第189號/19110623/GB_19110623_AA0244_G0009/CNTS-00083073719
明治44年6月22日 : 官通牒第189號/19110623/GB_19110623_AA0244_G0010/CNTS-00083073720
官吏轉任 : 官通牒第189號/19110623/GB_19110623_AA0244_G0011/CNTS-00048583089
官吏死去 : 官通牒第189號/19110623/GB_19110623_AA0244_G0012/CNTS-00048381936
漁業稅表 : 官通牒第189號/19110623/GB_19110623_AA0244_G0013/CNTS-00048620158
各地氣象 : 官通牒第189號/19110623/GB_19110623_AA0244_G0014/CNTS-00048257038
京城地方天氣豫報 : 官通牒第189號/19110623/GB_19110623_AA0244_G0015/CNTS-00083073725
明治44年6月22日附左記公立普通學校設置ヲ認可セリ : 朝鮮總督府告示第185號/19110624/GB_19110624_AA0245_G0001/CNTS-00083073726
朝鮮西岸小靑島燈臺ニ設置ノ霧笛ハ吹鳴停止ノ處(本年6月朝鮮總督府告示第166號參照)本月19日以後從前ノ通吹鳴ス : 朝鮮總督府告示第186號/19110624/GB_19110624_AA0245_G0002/CNTS-00083073727
明治44年6月23日左記公立普通學校ノ設置ヲ認可セリ : 朝鮮總督府告示第187號/19110624/GB_19110624_AA0245_G0003/CNTS-00083073728
租稅及驛屯土小作料ニ關スル請願書取扱方ノ件 : 官通牒第190號/19110624/GB_19110624_AA0245_G0004/CNTS-00083073729
道立女子養蠶機業講習所規則左ノ通定ム : 朝鮮總督府平安南道告示第14號/19110624/GB_19110624_AA0245_G0005/CNTS-00083073730
汚物掃除規則左ノ通定ム : 朝鮮總督府平安南道警務部令第5號/19110624/GB_19110624_AA0245_G0006/CNTS-00083073731
獸肉販賣營業取締規則左ノ通定ム : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0007/CNTS-00083073732
正誤 : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0008/CNTS-00083073733
明治44年6月19日 : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0009/CNTS-00083073734
明治44年6月21日 : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0010/CNTS-00083073735
明治44年6月22日 : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0011/CNTS-00083073736
明治44年6月23日 : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0012/CNTS-00083073737
官吏死去 : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0013/CNTS-00048521213
假出獄 : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0014/CNTS-00048479921
日本貿易槪況 : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0015/CNTS-00048497969
木浦港貿易狀況 : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0016/CNTS-00048468968
鑛業許可 : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0017/CNTS-00083073742
採取許可 : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0018/CNTS-00083073743
鑛業ヲ廢業シタルモノ左ノ如シ : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0019/CNTS-00083073744
命令航路定期發著日時認可 : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0020/CNTS-00048205687
京城地方天氣豫報 : 朝鮮總督府平安南道警務部令第6號/19110624/GB_19110624_AA0245_G0021/CNTS-00083073746
明治44年6月24日左記學校組合ノ設立ヲ認可ス : 朝鮮總督府告示第188號/19110626/GB_19110626_AA0246_G0001/CNTS-00083073747
明治44年6月24日左記學校組合ノ設立ヲ認可ス : 朝鮮總督府告示第189號/19110626/GB_19110626_AA0246_G0002/CNTS-00083073748
明治44年6月24日左記學校組合ノ設立ヲ認可ス : 朝鮮總督府告示第190號/19110626/GB_19110626_AA0246_G0003/CNTS-00083073749
明治44年7月1日ヨリ左記郵便所ヲ設置ス : 朝鮮總督府告示第191號/19110626/GB_19110626_AA0246_G0004/CNTS-00083073750
明治44年6月30日限リ左記郵遞所ヲ廢止ス同所ニ於テ取扱ヒタル事務ハ下記郵便所之ヲ承繼ス : 朝鮮總督府告示第192號/19110626/GB_19110626_AA0246_G0005/CNTS-00083073751
明治44年7月15日ヨリ左記郵便局ニ於テ電話規則ニ依ル電話加入申込ヲ受理ス希望者ハ該規則ニ依リ加入申込書ヲ差出スヘシ但シ電話交換業務開始ノ日ハ追テ之ヲ告示ス : 朝鮮總督府告示第193號/19110626/GB_19110626_AA0246_G0006/CNTS-00083073752
明治41年統監府告示第152號第1項中乙地「會寧」ノ次ニ左ノ地ヲ追加シ明治44年7月15日ヨリ之ヲ施行ス : 朝鮮總督府告示第194號/19110626/GB_19110626_AA0246_G0007/CNTS-00083073753
明治44年6月24日平安南道鎭南浦府公立三和普通學校ノ廢止ヲ認可セリ : 朝鮮總督府告示第195號/19110626/GB_19110626_AA0246_G0008/CNTS-00083073754
明治41年12月遞信省告示第1361號帝國ト外國郵便爲替ヲ交換スル國等ヲ示ス表中左ノ通改正ス : 遞信省告示第629號/19110626/GB_19110626_AA0246_G0009/CNTS-00083073755
郵便局所ニ於テ外國爲替金ノ換算ニ適用スヘキ外國貨幣換算割合左ノ如シ : 遞信省告示第636號/19110626/GB_19110626_AA0246_G0010/CNTS-00083073756
明治43年度經費決算報告書提出方ノ件 : 官通牒第191號/19110626/GB_19110626_AA0246_G0011/CNTS-00083073757
歲入金領收高月計通知書宛所ニ關スル件 : 官通牒第192號/19110626/GB_19110626_AA0246_G0012/CNTS-00083073758
明治44年6月10日付朝鮮總督府平安南道告示第13號中左ノ通改正ス : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0013/CNTS-00083073759
正誤 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0014/CNTS-00083073760
明治44年6月20日 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0015/CNTS-00083073762
明治44年6月20日 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0016/CNTS-00083073762
明治44年6月15日 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0017/CNTS-00083073763
明治44年6月19日 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0018/CNTS-00083073764
明治44年6月23日 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0019/CNTS-00083073765
死刑執行 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0020/CNTS-00048371170
醫籍登錄 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0021/CNTS-00048144956
釜山手形交換組合週報 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0022/CNTS-00048086471
京城手形交換所週報 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0023/CNTS-00048560584
釜山港貿易狀况 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0024/CNTS-00083073770
群山港貿易狀況 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0025/CNTS-00048551957
鑛業許可 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0026/CNTS-00083073772
採取許可 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0027/CNTS-00083073773
正誤 : 朝鮮總督府平安南道告示第15號/19110626/GB_19110626_AA0246_G0028/CNTS-00083073760
明治44年6月24日左記公立普通學校ノ設置ヲ認可セリ : 朝鮮總督府告示第196號/19110627/GB_19110627_AA0247_G0001/CNTS-00083073775
鴨綠江航路ニ設置ノ航路標識位置,名稱左ノ通改ム : 朝鮮總督府告示第197號/19110627/GB_19110627_AA0247_G0002/CNTS-00083073776
朝鮮東岸淸津港,北及南防波堤各突端ニ左配港燈ヲ建設シ本年6月21日以後每夜點火ス : 朝鮮總督府告示第198號/19110627/GB_19110627_AA0247_G0003/CNTS-00083073777
朝鮮南岸港門島燈臺ニ設置ノ霧笛ハ吹鳴停止ノ處(本年5月朝鮮總督府告示第122號參照)本月21日以後從前ノ通吹鳴ス : 朝鮮總督府告示第199號/19110627/GB_19110627_AA0247_G0004/CNTS-00083073778
地稅附加稅算出方ノ件 : 官通牒第193號/19110627/GB_19110627_AA0247_G0005/CNTS-00083073779
職員現員俸給調書ノ件 : 官通牒第194號/19110627/GB_19110627_AA0247_G0006/CNTS-00083073780
明治44年6月21日 : 官通牒第194號/19110627/GB_19110627_AA0247_G0007/CNTS-00083073781
明治43年8月28日 : 官通牒第194號/19110627/GB_19110627_AA0247_G0008/CNTS-00083073782
明治44年5月30日 : 官通牒第194號/19110627/GB_19110627_AA0247_G0009/CNTS-00083073783
明治44年6月19日 : 官通牒第194號/19110627/GB_19110627_AA0247_G0010/CNTS-00083073784
明治44年6月21日 : 官通牒第194號/19110627/GB_19110627_AA0247_G0011/CNTS-00083073781
明治44年6月23日 : 官通牒第194號/19110627/GB_19110627_AA0247_G0012/CNTS-00083073786
明治44年6月24日 : 官通牒第194號/19110627/GB_19110627_AA0247_G0013/CNTS-00083073787
城津港貿易狀況 : 官通牒第194號/19110627/GB_19110627_AA0247_G0014/CNTS-00048089748
各地氣象 : 官通牒第194號/19110627/GB_19110627_AA0247_G0015/CNTS-00048352159
京城地方天氣豫報 : 官通牒第194號/19110627/GB_19110627_AA0247_G0016/CNTS-00083073790
暴風警報 : 官通牒第194號/19110627/GB_19110627_AA0247_G0017/CNTS-00083073791
解警戒 : 官通牒第194號/19110627/GB_19110627_AA0247_G0018/CNTS-00083073792
正誤 : 官通牒第194號/19110627/GB_19110627_AA0247_G0019/CNTS-00083073793
明治44年6月27日左記公立普通學校ノ設置ヲ認可セリ : 朝鮮總督府告示第200號/19110628/GB_19110628_AA0248_G0001/CNTS-00083073794
明治44年6月27日左記公立普通學校ノ設置ヲ認可セリ : 朝鮮總督府告示第201號/19110628/GB_19110628_AA0248_G0002/CNTS-00083073795
度量衡器ノ販賣ヲ委託シタル者左ノ如シ : 朝鮮總督府告示第202號/19110628/GB_19110628_AA0248_G0003/CNTS-00083073796
度量衡器販賣ノ委託ヲ解除シタル者左ノ如シ : 朝鮮總督府告示第203號/19110628/GB_19110628_AA0248_G0004/CNTS-00083073797
內地官廳ノ檢定シタル度量衡器ノ移入販賣ヲ特許シタル者左ノ如シ : 朝鮮總督府告示第204號/19110628/GB_19110628_AA0248_G0005/CNTS-00083073798
明治44年7月10日ヨリ湖南線大田連山間鐵道運輸營業ヲ開始ス其ノ哩程左ノ通 : 朝鮮總督府告示第205號/19110628/GB_19110628_AA0248_G0006/CNTS-00083073799
明治43年10月遞信省告示第1112號外國無線電報ノ外國海岸料及船舶料金表中「伊太利」ノ項ヲ左ノ通改正ス : 遞信省告示第644號/19110628/GB_19110628_AA0248_G0007/CNTS-00083073800
第2種料理店抱藝妓健康診斷施行規則中左ノ通改正ス : 朝鮮總督府警務總監部令第9號/19110628/GB_19110628_AA0248_G0008/CNTS-00083073801
明治43年9月統監府令第59號ニ依リ本年分ヨリ改定實施セラルヘキ驛屯土小作料ノ本道管內ニ係ルモノノ百坪當金額左ノ如シ : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0009/CNTS-00083073802
正誤 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0010/CNTS-00083073818
